SIRUTA,Year,Core,Periurban,Village,Transilvania,Valachia,Moldavia,PopAdj,EmpPublic,EmpLocal,EmpForeign,EmpForeign_BusinessServices,EmpLocal_BusinessServices,EmpForeign_Manufacturing,EmpLocal_Manufacturing,EmpForeign_BusServ_Core,EmpForeign_BusServ_CoreofPeri,EmpForeign_BusServ_Periurban,EmpForeign_BusServ_Village,EmpLocal_BusServ_Core,EmpLocal_BusServ_CoreofPeri,EmpLocal_BusServ_Periurban,EmpLocal_BusServ_Village,EmpForeign_Man_Core,EmpForeign_Man_CoreofPeri,EmpForeign_Man_Periurban,EmpForeign_Man_Village,EmpLocal_Man_Core,EmpLocal_Man_CoreofPeri,EmpLocal_Man_Periurban,EmpLocal_Man_Village,Pop2011Offset,D_PIT_USDdef,D_Turnover_USDdef,LN_Pop2018_Pop2011,Locality Type,Longitude,Latitude
148006,2018,1,0,0,0,0,1,11463,0.022101874,0.021516393,0,0,0.023489933,0,0.130872483,0,0,0,0,0.023489933,0,0,0,0,0,0,0,0.130872483,0,0,0,9.337061125,1.168932941,0.88254411,0.009818611,Core,26.63221299,47.41725446
148097,2018,0,1,0,0,0,1,3786,0.021609195,0.026206897,0,0,0.076923077,0,0.009615385,0,0,0,0,0,0.023489933,0.076923077,0,0,0,0,0,0,0.130872483,0.009615385,0,8.274611946,-0.534326972,4.446339118,-0.035546614,Periurban,26.50623505,47.44841394
148131,2018,0,1,0,0,0,1,2908,0.010215054,0.119354839,0.008064516,0,0.12109375,0,0.47265625,0,0,0,0,0,0.241130298,0.12109375,0,0,0.087598116,0,0,0,0.10266876,0.47265625,0,7.98752448,-0.18128515,0.506243735,-0.012303641,Periurban,25.46229243,47.36491037
148202,2018,0,1,0,0,0,1,3099,0.030542391,0.13954713,0.146919431,0,0.068106312,0.46345515,0.089700997,0,0,0,0,0,0.241130298,0.068106312,0,0,0.087598116,0.46345515,0,0,0.10266876,0.089700997,0,8.015987811,1.238643728,1.095223894,0.022846947,Periurban,25.22894675,47.30198687
148293,2018,0,1,0,0,0,1,4824,0.016733601,0.054216867,0.029451138,0,0.043333333,0.046666667,0.006666667,0,0.007133421,0,0,0,0.110303831,0.043333333,0,0,0.229326288,0.046666667,0,0,0.120343461,0.006666667,0,8.454466362,0.785378107,1.932486111,0.026892377,Periurban,26.00552319,47.88267381
148328,2018,0,0,1,0,0,1,2481,0.019788918,0.050131926,0,0,0.198113208,0,0.056603774,0,0,0,0,0,0,0,0.198113208,0,0,0,0,0,0,0,0.056603774,7.870165946,-0.792782284,0.346820779,-0.053748963,Village,26.07473014,47.5202457
148382,2018,0,0,1,0,0,1,2606,0.017716535,0.026902887,0,0,0,0,0.102941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102941176,7.892452044,0.138821419,0.154145238,-0.026880286,Village,26.51852391,47.30880159
148426,2018,0,0,1,0,0,1,9764,0.023340881,0.069674273,0.004703013,0.048128342,0.032085561,0,0.058823529,0,0,0,0.048128342,0,0,0,0.032085561,0,0,0,0,0,0,0,0.058823529,9.140775909,2.401010244,1.119359259,0.045681523,Village,26.42856357,47.67466138
148453,2018,0,0,1,0,0,1,4691,0.019110621,0.030503491,0.001102536,0,0.02173913,0,0.050724638,0,0,0,0,0,0,0,0.02173913,0,0,0,0,0,0,0,0.050724638,8.499232866,0.590937913,2.210273779,-0.045831808,Village,26.53076523,47.60031213
148514,2018,0,0,1,0,0,1,4555,0.017367812,0.035507526,0.003473562,0,0.02739726,0,0.006849315,0,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0.006849315,8.483222672,0.763173776,0.026518954,-0.059241862,Village,26.45418092,47.37297441
148612,2018,0,1,0,0,0,1,6561,0.014360938,0.030636668,0.002632839,0,0.085427136,0,0.180904523,0,0.000298151,0,0,0,0.132379249,0.085427136,0,0,0.055456172,0,0,0,0.202742993,0.180904523,0,8.808070155,0.688099677,-1.059720401,-0.019171845,Periurban,25.79712259,47.50995625
148667,2018,0,0,1,0,0,1,5913,0.016656752,0.06543724,0.004164188,0,0.175862069,0,0.220689655,0,0,0,0,0,0,0,0.175862069,0,0,0,0,0,0,0,0.220689655,8.668883705,0.647254643,0.363796568,0.016024891,Village,25.90377499,47.93033766
148694,2018,0,1,0,0,0,1,5305,0.018904197,0.136494713,0,0,0.024742268,0,0.115463918,0,0.007133421,0,0,0,0.110303831,0.024742268,0,0,0.229326288,0,0,0,0.120343461,0.115463918,0,8.529911964,0.618131024,0.232137775,0.046493087,Periurban,25.91449164,47.89574036
148729,2018,0,1,0,0,0,1,3471,0.015009381,0.114446529,0,0,0.014492754,0,0.427536232,0,0.003377341,0,0,0,0.155664722,0.014492754,0,0,0.135400675,0,0,0,0.135093644,0.427536232,0,8.190631681,0.862114941,1.071402071,-0.038433665,Periurban,25.63419922,47.63126833
148765,2018,0,0,1,0,0,1,3977,0.017578905,0.123052337,0.002796644,0,0.027855153,0,0.22005571,0,0,0,0,0,0,0,0.027855153,0,0,0,0,0,0,0,0.22005571,8.339739766,1.146225186,0.646234632,-0.051456721,Village,25.32438902,47.54854222
148872,2018,0,0,1,0,0,1,2756,0.015706806,0.069808028,0.001163467,0,0.087248322,0.013422819,0.174496644,0,0,0,0,0,0,0,0.087248322,0,0,0,0.013422819,0,0,0,0.174496644,7.930925372,0.309160897,-0.009261287,-0.00938974,Village,25.82381355,47.90695051
148916,2018,0,1,0,0,0,1,2948,0.017042331,0.033534909,0.00219901,0,0.020833333,0.041666667,0,0,0.014981273,0,0,0,0.080524345,0.020833333,0,0,0.222846442,0.041666667,0,0,0.071161049,0,0,8.001355026,0.742768431,0.060250256,-0.012472773,Periurban,26.15103883,47.91334871
148970,2018,0,1,0,0,0,1,5478,0.018734644,0.053439803,0.003071253,0,0.004081633,0.040816327,0.069387755,0,0,0,0,0,0.052123552,0.004081633,0,0,0,0.040816327,0,0,0.088803089,0.069387755,0,8.584664907,1.19163992,1.046364388,0.023830443,Periurban,26.06330174,47.79280764
149049,2018,0,0,1,0,0,1,3598,0.017036655,0.075890552,0,0,0.044444444,0,0.522222222,0,0,0,0,0,0,0,0.044444444,0,0,0,0,0,0,0,0.522222222,8.2204031,0.622420418,0.671467051,-0.032269685,Village,26.17842391,47.50906809
149101,2018,0,1,0,0,0,1,2377,0.014522822,0.154218534,0,0,0.040983607,0,0.56147541,0,0.007133421,0,0,0,0.110303831,0.040983607,0,0,0.229326288,0,0,0,0.120343461,0.56147541,0,7.822444729,-0.404181742,0.668523597,-0.048850262,Periurban,25.84822694,47.8733427
149138,2018,0,1,0,0,0,1,2073,0.01988218,0.044918999,0.117083947,0,0.032388664,0,0.056680162,0,0,0,0,0,0.241130298,0.032388664,0,0,0.087598116,0,0,0,0.10266876,0.056680162,0,7.738052298,-0.660642506,1.219426397,-0.101300185,Periurban,25.31567597,47.41239711
149183,2018,0,0,1,0,0,1,2169,0.030039526,0.02687747,0,0,0,0,0.263888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263888889,7.735433352,-1.110333977,-0.826285852,-0.053411842,Village,25.1998655,47.77030298
149227,2018,0,1,0,0,0,1,10215,0.026222078,0.075105212,0.000485594,0,0.022257552,0,0.3290938,0,0,0,0,0,0.023489933,0.022257552,0,0,0,0,0,0,0.130872483,0.3290938,0,9.244355251,0.442431383,1.355975236,-0.012742743,Periurban,26.5338988,47.51426473
149290,2018,0,1,0,0,0,1,11082,0.016478005,0.158475426,0.000573148,0.001632653,0.034285714,0.000816327,0.142040816,0,0,0.001632653,0,0,0.176767677,0.034285714,0,0,0,0.000816327,0,0,0.060606061,0.142040816,0,9.251674235,1.20462742,0.044328143,0.061403214,Periurban,25.79603631,47.7697228
149316,2018,0,0,1,0,0,1,7801,0.018721077,0.119899032,0.027976441,0.16540404,0.03030303,0,0.21969697,0,0,0,0.16540404,0,0,0,0.03030303,0,0,0,0,0,0,0,0.21969697,8.955060951,1.065979677,1.060224996,0.006946259,Village,26.00600496,47.38223715
149370,2018,0,1,0,0,0,1,3742,0.01826678,0.103228547,0.000849618,0,0.100694444,0,0.097222222,0,0.000298151,0,0,0,0.132379249,0.100694444,0,0,0.055456172,0,0,0,0.202742993,0.097222222,0,8.203030242,-0.559743002,0.59741766,0.024345265,Periurban,25.79417377,47.64120649
149414,2018,0,1,0,0,0,1,5809,0.014017382,0.165405102,0.010092515,0,0.093195266,0,0.066568047,0,0.018957486,0,0,0,0.137979834,0.093195266,0,0,0.03800342,0,0,0,0.124565128,0.066568047,0,8.520388082,0.00947966,0.929063835,0.146775636,Periurban,26.20115827,47.57372581
149502,2018,0,0,1,0,0,1,2034,0.021523179,0.022350993,0,0,0.094339623,0,0.20754717,0,0,0,0,0,0,0,0.094339623,0,0,0,0,0,0,0,0.20754717,7.647786045,0.444864522,0.285166637,-0.030026469,Village,25.2341356,47.6844292
149539,2018,0,0,1,0,0,1,5192,0.019880088,0.140738403,0.001262228,0,0.074074074,0,0.307992203,0,0,0,0,0,0,0,0.074074074,0,0,0,0,0,0,0,0.307992203,8.561401446,-1.007530861,0.873010368,-0.006527188,Village,25.42612851,47.7305721
149584,2018,0,1,0,0,0,1,1818,0.018099548,0.013574661,0.010859729,0,0.021276596,0,0,0,0.014981273,0,0,0,0.080524345,0.021276596,0,0,0.222846442,0,0,0,0.071161049,0,0,7.613818685,0.512378223,2.535812079,-0.10832641,Periurban,25.98444515,47.95925974
149655,2018,0,1,0,0,0,1,3137,0.015463918,0.043580131,0.000937207,0,0.0703125,0.015625,0.1875,0,0,0,0,0,0.044529262,0.0703125,0,0,0,0.015625,0,0,0.190839695,0.1875,0,8.062747901,-0.792857412,0.672965614,-0.011725693,Periurban,25.74517098,47.35996146
149682,2018,0,1,0,0,0,1,2251,0.01744186,0.087936047,0,0,0.075862069,0,0.089655172,0,0,0,0,0,0.044529262,0.075862069,0,0,0,0,0,0,0.190839695,0.089655172,0,7.74109909,0.202846208,0.88347449,-0.021969249,Periurban,25.42421047,47.20118226
149753,2018,0,1,0,0,0,1,6101,0.013045793,0.063365282,0,0,0.038327526,0,0.212543554,0,0.000298151,0,0,0,0.132379249,0.038327526,0,0,0.055456172,0,0,0,0.202742993,0.212543554,0,8.699014623,0.519811342,1.371237234,0.017193348,Periurban,25.97901365,47.5440904
149780,2018,0,1,0,0,0,1,2802,0.029149316,0.027959548,0,0,0.270833333,0,0.0625,0,0.000298151,0,0,0,0.132379249,0.270833333,0,0,0.055456172,0,0,0,0.202742993,0.0625,0,7.976251944,-0.294179931,-0.400573846,-0.038163217,Periurban,25.95456065,47.61624293
149833,2018,0,1,0,0,0,1,5523,0.015843998,0.041438147,0.00274223,0,0.045685279,0,0.203045685,0,0.018957486,0,0,0,0.137979834,0.045685279,0,0,0.03800342,0,0,0,0.124565128,0.203045685,0,8.516793111,0.244720842,1.798030043,0.099883359,Periurban,26.18777072,47.72927321
149851,2018,0,0,1,0,0,1,2292,0.020408163,0.109781844,0.005629838,0,0.056994819,0,0.424870466,0,0,0,0,0,0,0,0.056994819,0,0,0,0,0,0,0,0.424870466,7.734996194,0.272520826,0.621223807,0.002183884,Village,25.14718767,47.2229131
149931,2018,0,1,0,0,0,1,2977,0.024364407,0.23940678,0,0,0.120481928,0,0.118473896,0,0.003377341,0,0,0,0.155664722,0.120481928,0,0,0.135400675,0,0,0,0.135093644,0.118473896,0,8.000014094,0.67466563,0.217131056,-0.001342733,Periurban,25.42900718,47.47309281
149968,2018,0,1,0,0,0,1,7111,0.01999535,0.017205301,0,0,0.0125,0,0.075,0,0.004429445,0,0,0,0.091330943,0.0125,0,0,0.096815018,0,0,0,0.168740772,0.075,0,8.856376037,0.947601572,0.335347778,0.013022123,Periurban,26.40670811,47.44653547
150043,2018,0,1,0,0,0,1,3881,0.02016129,0.084274194,0,0,0.077220077,0,0.173745174,0,0,0,0,0,0.034650456,0.077220077,0,0,0,0,0,0,0.525835866,0.173745174,0,8.272570608,1.109761801,0.593043834,-0.008722477,Periurban,25.58703901,47.85443567
150070,2018,0,1,0,0,0,1,4154,0.013486712,0.051170171,0.000396668,0,0.030487805,0,0.012195122,0,0.004429445,0,0,0,0.091330943,0.030487805,0,0,0.096815018,0,0,0,0.168740772,0.012195122,0,8.371936179,0.400469328,1.573883688,-0.040109174,Periurban,26.25745482,47.48804226
150114,2018,0,0,1,0,0,1,5154,0.014869888,0.001548947,0,0,0,0,0.075471698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075471698,8.54694615,1.381752956,-4.737183156,0.000582242,Village,26.14028248,47.3571816
150178,2018,0,1,0,0,0,1,2472,0.015343562,0.162108072,0,0,0.191729323,0,0.285714286,0,0.003377341,0,0,0,0.155664722,0.191729323,0,0,0.135400675,0,0,0,0.135093644,0.285714286,0,7.801800402,0.353334691,0.215386681,0.010982417,Periurban,25.46317559,47.58433104
150196,2018,0,1,0,0,0,1,4608,0.015297047,0.034863038,0,0,0.007092199,0,0.184397163,0,0.007133421,0,0,0,0.110303831,0.007092199,0,0,0.229326288,0,0,0,0.120343461,0.184397163,0,8.404919949,0.895316371,-0.688192989,0.030629253,Periurban,26.00775987,47.83514207
150221,2018,0,1,0,0,0,1,2944,0.018879056,0.013569322,0,0,0.072727273,0,0.036363636,0,0,0,0,0,0.12371134,0.072727273,0,0,0,0,0,0,0.103092784,0.036363636,0,8.025843344,-0.185992631,1.892059153,-0.038318864,Periurban,26.40334254,47.72118231
150258,2018,0,1,0,0,0,1,5623,0.017119244,0.099763872,0.000295159,0,0.01511335,0,0.226700252,0,0.000298151,0,0,0,0.132379249,0.01511335,0,0,0.055456172,0,0,0,0.202742993,0.226700252,0,8.604654467,-0.552684759,0.937893703,0.029966141,Periurban,25.95150389,47.42364133
150294,2018,0,1,0,0,0,1,5808,0.013690816,0.045065602,0,0,0.038834951,0,0.160194175,0,0,0,0,0,0.034650456,0.038834951,0,0,0,0,0,0,0.525835866,0.160194175,0,8.664405571,0.005214979,0.5987526,0.002585985,Periurban,25.52907395,47.90651985
150310,2018,0,0,1,0,0,1,3365,0.015926641,0.061293436,0.00530888,0,0.005847953,0,0.087719298,0,0,0,0,0,0,0,0.005847953,0,0,0,0,0,0,0,0.087719298,8.135346949,0.10060247,3.149730794,-0.014163707,Village,26.13642441,47.61455914
150356,2018,0,0,1,0,0,1,6095,0.017751479,0.068585261,0,0,0.009345794,0,0.38317757,0,0,0,0,0,0,0,0.009345794,0,0,0,0,0,0,0,0.38317757,8.727940222,0.565344329,1.008318279,-0.01271618,Village,25.76160087,47.40944252
150418,2018,0,0,1,0,0,1,3167,0.028125,0.1203125,0,0,0.266666667,0,0.428070175,0,0,0,0,0,0,0,0.266666667,0,0,0,0,0,0,0,0.428070175,8.023552392,0.13187618,0.448218659,0.036987654,Village,25.69069659,47.77453744
150445,2018,0,1,0,0,0,1,4158,0.015891033,0.129776769,0.005675369,0,0.0925,0.035,0.3025,0,0,0,0,0,0.241130298,0.0925,0,0,0.087598116,0.035,0,0,0.10266876,0.3025,0,8.362875831,-0.710620979,0.374117146,-0.030086363,Periurban,25.31459914,47.24854621
150524,2018,0,1,0,0,0,1,5350,0.032125984,0.031496063,0,0,0.04950495,0,0.02970297,0,0,0,0,0,0.052123552,0.04950495,0,0,0,0,0,0,0.088803089,0.02970297,0,8.597851094,0.824017339,0.772358732,-0.012999255,Periurban,26.07413554,47.69855712
