SIRUTA,LN_Pop2018_Pop2011,PopAdj,Pop2011Offset,EmpPublic,EmpLocal,EmpForeign,EmpForeign_BusinessServices,EmpLocal_BusinessServices,EmpForeign_Manufacturing,EmpLocal_Manufacturing,EmpForeign_BusServ_Core,EmpForeign_BusServ_CoreofPeri,EmpForeign_BusServ_Periurban,EmpForeign_BusServ_Village,EmpLocal_BusServ_Core,EmpLocal_BusServ_CoreofPeri,EmpLocal_BusServ_Periurban,EmpLocal_BusServ_Village,EmpForeign_Man_Core,EmpForeign_Man_CoreofPeri,EmpForeign_Man_Periurban,EmpForeign_Man_Village,EmpLocal_Man_Core,EmpLocal_Man_CoreofPeri,EmpLocal_Man_Periurban,EmpLocal_Man_Village,D_PIT_USDdef,D_Turnover_USDdef
32187,-0.019920977,2982,8.020270473,0.02259887,0.071186441,0.07740113,0.01320132,0.01650165,0.188118812,0.00990099,0,0,0,0.01320132,0,0,0,0.01650165,0,0,0,0.188118812,0,0,0,0.00990099,-0.372359189,0.283509549
32195,0.097409918,1907,7.455876687,0.019508058,0.35793045,0.059372349,0,0.295145631,0.104854369,0.190291262,0,0,0,0,0,0,0,0.295145631,0,0,0,0.104854369,0,0,0,0.190291262,1.558212043,2.271774084
32201,0.019716917,2100,7.629975707,0.022053232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.194077986,0
32394,0.024272224,93703,11.42361326,0.047609285,0.367832587,0.145808364,0.006659174,0.096375386,0.205928632,0.235347008,0.006659174,0,0,0,0.096375386,0,0,0,0.205928632,0,0,0,0.235347008,0,0,0,0.092253228,0.415242222
32483,0.018684474,12317,9.400051227,0.046777164,0.265561694,0.062492327,0.00098264,0.071077629,0.105142483,0.346544383,0.00098264,0,0,0,0.071077629,0,0,0,0.105142483,0,0,0,0.346544383,0,0,0,0.185094419,0.173960389
32544,-0.029893646,11567,9.385805141,0.050274836,0.213433436,0.079233141,0.002345582,0.05668491,0.219311962,0.278733385,0.002345582,0,0,0,0.05668491,0,0,0,0.219311962,0,0,0,0.278733385,0,0,0,0.068535882,0.397660225
32599,0.037066819,11817,9.340227633,0.027414593,0.134682975,0.000843526,0,0.128559103,0.003451251,0.116479724,0,0,0,0,0.128559103,0,0,0,0.003451251,0,0,0,0.116479724,0,0,0,-0.081261833,0.475051987
32633,0.012416911,4457,8.389814262,0.014472291,0.09530533,0.002470879,0,0.122641509,0,0.182389937,0,0,0,0,0,0,0,0.122641509,0,0,0,0,0,0,0,0.182389937,0.890378892,1.204787905
32660,-0.063553784,3048,8.085794701,0.021092482,0.03569497,0.002704164,0,0.072727273,0.045454545,0.018181818,0,0.00098264,0,0,0,0.071077629,0.072727273,0,0,0.105142483,0.045454545,0,0,0.346544383,0.018181818,0,0.501978742,-0.014902924
32704,0.042242305,3288,8.055792451,0.013651877,0.07411019,0.000975134,0,0.016483516,0,0.395604396,0,0.006659174,0,0,0,0.096375386,0.016483516,0,0,0.205928632,0,0,0,0.235347008,0.395604396,0,0.696826973,0.715005677
32768,-0.067708625,1870,7.601402335,0.042162162,0.006486486,0,0,0.022222222,0,0,0,0,0,0,0,0,0,0.022222222,0,0,0,0,0,0,0,0,0.299693435,0.651218054
32811,-0.025704784,4263,8.383433201,0.017267267,0.087837838,0,0,0.017857143,0,0.064285714,0,0.00098264,0,0,0,0.071077629,0.017857143,0,0,0.105142483,0,0,0,0.346544383,0.064285714,0,0.580547977,1.925399508
32884,0.053935493,2952,7.936302693,0.019241341,0.222100055,0,0,0.009111617,0,0.628701595,0,0.006659174,0,0,0,0.096375386,0.009111617,0,0,0.205928632,0,0,0,0.235347008,0.628701595,0,0.734406077,0.97055921
32955,-0.110098438,1495,7.419979924,0.018292683,0.043902439,0,0,0.098039216,0,0,0,0,0,0,0,0,0,0.098039216,0,0,0,0,0,0,0,0,0.0144284,0.44314989
33015,-0.128809205,2786,8.06117136,0.018621974,0.031657356,0,0,0.135802469,0,0,0,0,0,0,0,0,0,0.135802469,0,0,0,0,0,0,0,0,0.688084378,1.096582708
33122,-0.026299711,2214,7.728855824,0.015683346,0.070948469,0.036594473,0,0.024242424,0.296969697,0.036363636,0,0.00098264,0,0,0,0.071077629,0.024242424,0,0,0.105142483,0.296969697,0,0,0.346544383,0.036363636,0,0.539525654,0.953065921
33177,-0.039455804,1963,7.621684999,0.014754098,0.040983607,0.028688525,0,0.009708738,0.339805825,0.126213592,0,0.002345582,0,0,0,0.05668491,0.009708738,0,0,0.219311962,0.339805825,0,0,0.278733385,0.126213592,0,1.271375089,0.215019542
33202,0.042645313,5581,8.584477938,0.020234604,0.042521994,0,0,0.130841121,0,0.046728972,0,0.006659174,0,0,0,0.096375386,0.130841121,0,0,0.205928632,0,0,0,0.235347008,0.046728972,0,0.5285785,1.114593891
33248,-0.032309347,7857,9.00146948,0.018485031,0.051436608,0,0,0.063218391,0,0.247126437,0,0.006659174,0,0,0,0.096375386,0.063218391,0,0,0.205928632,0,0,0,0.235347008,0.247126437,0,0.750355261,0.830418789
33275,-0.004345257,2526,7.83873756,0.022651566,0.121252498,0.007328448,0.039647577,0,0,0.083700441,0,0,0,0.039647577,0,0,0,0,0,0,0,0,0,0,0,0.083700441,1.184821762,1.552623359
33337,-0.036611056,2494,7.858254182,0.01658925,0.03583278,0,0,0,0,0.050632911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050632911,0.787217889,0.705588906
33364,-0.037997199,3460,8.187021067,0.018876611,0.086095764,0,0,0.035087719,0,0.5,0,0,0,0,0,0,0,0.035087719,0,0,0,0,0,0,0,0.5,-0.059806902,1.025255149
33382,0.011816699,5363,8.5754621,0.015721332,0.073674476,0,0,0.103448276,0,0.124137931,0,0,0,0,0,0,0,0.103448276,0,0,0,0,0,0,0,0.124137931,0.553305909,1.109182403
33435,-0.013687943,6240,8.752423404,0.022964509,0.054018789,0,0,0.13559322,0,0.06779661,0,0,0,0,0,0,0,0.13559322,0,0,0,0,0,0,0,0.06779661,0.861362283,0.37073037
33514,-0.053373018,2882,8.019612794,0.019199122,0.038398245,0,0,0.047619048,0,0.095238095,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0.095238095,-0.157688949,0.532651578
33541,0.050303816,5157,8.497806478,0.016758074,0.166666667,0.001828154,0.003289474,0.027960526,0,0.342105263,0,0.006659174,0.003289474,0,0,0.096375386,0.027960526,0,0,0.205928632,0,0,0,0.235347008,0.342105263,0,0.150190654,0.798335084
33603,-0.02324993,3316,8.129764446,0.015972894,0.203291384,0.000484027,0,0.037444934,0,0.718061674,0,0,0,0,0,0,0,0.037444934,0,0,0,0,0,0,0,0.718061674,1.05517667,2.051095198
33621,0.018643666,8175,8.99019233,0.018297534,0.293754972,0.003381066,0.004413619,0.043505675,0.00630517,0.02332913,0,0,0.004413619,0,0,0.128559103,0.043505675,0,0,0.003451251,0.00630517,0,0,0.116479724,0.02332913,0,0.347928872,0.347023385
33658,-0.111019619,2555,7.956827122,0.022939068,0.007168459,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0.314144772,1.69561444
33729,-0.04180527,2155,7.717351272,0.017041053,0.126258714,0,0,0.005405405,0,0.205405405,0,0,0,0,0,0,0,0.005405405,0,0,0,0,0,0,0,0.205405405,1.077482765,-0.238941912
33765,-0.030498407,2551,7.874739125,0.019958706,0.015829319,0,0,0.115384615,0,0.057692308,0,0.006659174,0,0,0,0.096375386,0.115384615,0,0,0.205928632,0,0,0,0.235347008,0.057692308,0,0.261544449,0.646128816
33845,-0.092617935,1082,7.079184395,0.03538175,0.068901304,0,0,0,0,0.446428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446428571,1.149995182,-0.214144024
33881,-0.114366688,1238,7.235619141,0.024096386,0.031626506,0.001506024,0,0.157894737,0,0,0,0,0,0,0,0,0,0.157894737,0,0,0,0,0,0,0,0,0.069932536,1.20835675
33952,-0.101166712,1362,7.317876199,0.031073446,0.521186441,0,0,0.120204604,0,0.624040921,0,0,0,0,0,0,0,0.120204604,0,0,0,0,0,0,0,0.624040921,0.152106422,0.740046655
33989,-0.009608352,5386,8.601166625,0.017460317,0.034920635,0.000634921,0,0.017964072,0.005988024,0.011976048,0,0.002345582,0,0,0,0.05668491,0.017964072,0,0,0.219311962,0.005988024,0,0,0.278733385,0.011976048,0,0.92634155,-0.42122852
34075,-0.052258494,2796,7.988203597,0.022592152,0.048751486,0,0,0.166666667,0,0.075,0,0.00098264,0,0,0,0.071077629,0.166666667,0,0,0.105142483,0,0,0,0.346544383,0.075,0,0.012065173,1.597187315
34155,-0.009988558,2590,7.869401713,0.020050125,0.037593985,0,0,0.010869565,0,0.076086957,0,0,0,0,0,0.128559103,0.010869565,0,0,0.003451251,0,0,0,0.116479724,0.076086957,0,-0.040596909,2.561805049
34173,-0.025053502,3784,8.263590433,0.014693172,0.165082109,0,0,0.002403846,0,0.002403846,0,0,0,0,0,0,0,0.002403846,0,0,0,0,0,0,0,0.002403846,0.427605435,1.100258754
34235,-0.039996138,6396,8.803424212,0.023798077,0.053365385,0.004567308,0.002941176,0.147058824,0,0.097058824,0,0,0,0.002941176,0,0,0,0.147058824,0,0,0,0,0,0,0,0.097058824,0.729631273,-0.916667346
34262,-0.022931854,2759,7.945555428,0.015485408,0.17093508,0.000595593,0,0.025477707,0,0.095541401,0,0,0,0,0,0,0,0.025477707,0,0,0,0,0,0,0,0.095541401,-0.562069621,0.207254295
34280,-0.027662618,4920,8.528726427,0.019772118,0.227211796,0,0,0.048846676,0,0.054274084,0,0.002345582,0,0,0,0.05668491,0.048846676,0,0,0.219311962,0,0,0,0.278733385,0.054274084,0,0.583455972,1.949171979
34333,-0.016131884,6395,8.779403598,0.015924359,0.110724061,0.000248818,0,0.074509804,0,0.109803922,0,0,0,0,0,0.128559103,0.074509804,0,0,0.003451251,0,0,0,0.116479724,0.109803922,0,0.066645721,0.24910457
34360,-0.001683975,1780,7.486052618,0.019021739,0.161231884,0,0,0,0,0.412060302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412060302,-0.178975013,0.695912285
34397,-0.052137048,2784,7.983781069,0.013302487,0.059572007,0,0,0.071428571,0,0.388888889,0,0.002345582,0,0,0,0.05668491,0.071428571,0,0,0.219311962,0,0,0,0.278733385,0.388888889,0,0.697611255,0.862110994
34422,-0.096787285,984,6.988413182,0.021484375,0.013671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.518580334,1.648376704
34477,-0.104496211,1389,7.340835554,0.022068966,0.04137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.370002826,0.178280086
34547,-0.059715306,3689,8.272826004,0.015546411,0.028806584,0,0,0.092783505,0,0.082474227,0,0,0,0,0,0,0,0.092783505,0,0,0,0,0,0,0,0.082474227,0.47705165,1.561626922
34618,0.003998863,3508,8.158802491,0.020168856,0.166979362,0,0,0.007518797,0,0.215538847,0,0,0,0,0,0,0,0.007518797,0,0,0,0,0,0,0,0.215538847,1.401196579,0.347857013
34645,-0.062510015,2930,8.045267717,0.017241379,0.06954023,0.000574713,0.006578947,0.006578947,0,0.421052632,0,0,0,0.006578947,0,0,0,0.006578947,0,0,0,0,0,0,0,0.421052632,0.96563841,0.804562581
34690,0.057158414,4644,8.386172929,0.012956018,0.281281964,0.023866348,0,0.067524116,0.067524116,0.592711683,0,0.006659174,0,0,0,0.096375386,0.067524116,0,0,0.205928632,0.067524116,0,0,0.235347008,0.592711683,0,-0.304239018,1.550986037
34770,-0.064377633,2331,7.818430272,0.015885023,0.028744327,0,0,0.06779661,0,0,0,0.00098264,0,0,0,0.071077629,0.06779661,0,0,0.105142483,0,0,0,0.346544383,0,0,0.700845459,2.760353345
34850,-0.050871102,2606,7.91644286,0.023840206,0.021262887,0,0,0.057142857,0,0.1,0,0,0,0,0,0,0,0.057142857,0,0,0,0,0,0,0,0.1,1.034887453,1.342112053
34903,-0.04118229,3663,8.247220053,0.01588043,0.070994862,0.011676787,0,0.042654028,0.085308057,0.061611374,0,0.006659174,0,0,0,0.096375386,0.042654028,0,0,0.205928632,0.085308057,0,0,0.235347008,0.061611374,0,0.148967856,-0.695809307
34985,-0.048003846,5816,8.716371865,0.026855763,0.082981291,0.007845504,0,0.017948718,0.066666667,0.302564103,0,0,0,0,0,0,0,0.017948718,0,0,0,0.066666667,0,0,0,0.302564103,1.304132515,0.579215001
35054,-0.068121762,5972,8.762958921,0.027964507,0.058886798,0,0,0.049535604,0,0.191950464,0,0,0,0,0,0,0,0.049535604,0,0,0,0,0,0,0,0.191950464,0.410563958,0.910732535
35090,0.00779965,6693,8.801017834,0.020742885,0.088519055,0.004100338,0,0.038297872,0.017021277,0.229787234,0,0,0,0,0,0,0,0.038297872,0,0,0,0.017021277,0,0,0,0.229787234,1.094059652,0.45158245
35152,-0.088669239,3365,8.209852481,0.016759777,0.058405282,0,0,0.013513514,0,0,0,0,0,0,0,0,0,0.013513514,0,0,0,0,0,0,0,0,0.665614871,2.218478036
35269,-0.003228413,3711,8.222285074,0.024390244,0.086672474,0.00087108,0,0.011673152,0,0.085603113,0,0.00098264,0,0,0,0.071077629,0.011673152,0,0,0.105142483,0,0,0,0.346544383,0.085603113,0,0.224382195,1.909919583
35312,-0.112831201,1867,7.644919345,0.022155086,0.054380665,0,0,0.026315789,0,0.157894737,0,0,0,0,0,0,0,0.026315789,0,0,0,0,0,0,0,0.157894737,0.270575432,3.669600694
35429,-0.059467263,3509,8.222553638,0.020862968,0.009009009,0,0,0.063492063,0,0.031746032,0,0,0,0,0,0,0,0.063492063,0,0,0,0,0,0,0,0.031746032,0.274677519,-0.753566192
35731,-0.047964637,119165,11.736229,0.045076931,0.219424372,0.069434203,0.006403415,0.104184301,0.159202149,0.195304162,0.006403415,0,0,0,0.104184301,0,0,0,0.159202149,0,0,0,0.195304162,0,0,0,-0.27508421,0.372130818
35759,0.126152788,5594,8.503297086,0.01230329,0.192274678,0.008297568,0.001344086,0.057795699,0,0.067204301,0,0.006403415,0.001344086,0,0,0.104184301,0.057795699,0,0,0.159202149,0,0,0,0.195304162,0.067204301,0,0.652863987,1.69954888
35839,0.022542574,4890,8.472405009,0.017786561,0.166666667,0.001976285,0.007067138,0.040636042,0,0.637809187,0,0.006403415,0.007067138,0,0,0.104184301,0.040636042,0,0,0.159202149,0,0,0,0.195304162,0.637809187,0,-0.205759489,1.469749551
35884,0.029695536,3657,8.174702882,0.020237571,0.039155301,0,0,0.103703704,0,0.259259259,0,0.006403415,0,0,0,0.104184301,0.103703704,0,0,0.159202149,0,0,0,0.195304162,0.259259259,0,-0.001154731,-0.569754563
35946,-0.035432616,11617,9.395657438,0.023027607,0.082297527,0.00196258,0,0.041463415,0.014634146,0.335365854,0,0,0,0,0.041463415,0,0,0,0.014634146,0,0,0,0.335365854,0,0,0,0.389501071,0.323982633
36006,-0.060024044,30568,10.38773303,0.036955887,0.151183173,0.007498296,0.003235441,0.068939771,0.013937282,0.324788452,0.003235441,0,0,0,0.068939771,0,0,0,0.013937282,0,0,0,0.324788452,0,0,0,0.152671786,0.51814257
36060,-0.091410345,7731,9.044403844,0.02908946,0.08168958,0.009165172,0,0.059800664,0.07641196,0.220930233,0,0,0,0,0.059800664,0,0,0,0.07641196,0,0,0,0.220930233,0,0,0,0.020619267,-0.151414749
36131,-0.030776064,6879,8.867004635,0.021309771,0.00545738,0.002079002,0.009009009,0.054054054,0,0.018018018,0,0,0,0.009009009,0,0,0,0.054054054,0,0,0,0,0,0,0,0.018018018,-0.081904557,-2.119591333
36202,-0.059091095,3762,8.291797105,0.023919043,0.017479301,0,0,0.044444444,0,0,0,0,0,0,0,0.059800664,0.044444444,0,0,0.07641196,0,0,0,0.220930233,0,0,0.389214157,0.164505157
36300,-0.053018745,4922,8.554488976,0.017531557,0.028050491,0.003506311,0,0.121428571,0,0.028571429,0,0.006403415,0,0,0,0.104184301,0.121428571,0,0,0.159202149,0,0,0,0.195304162,0.028571429,0,0.606913244,1.932413502
36373,-0.036367644,2106,7.688913337,0.016273393,0.013018714,0.00081367,0,0.081081081,0,0,0,0,0,0,0,0,0,0.081081081,0,0,0,0,0,0,0,0,-0.021128706,0.618845534
36426,-0.050546091,3414,8.186185994,0.013724562,0.048745859,0.000946522,0,0.089552239,0,0.037313433,0,0.003235441,0,0,0,0.068939771,0.089552239,0,0,0.013937282,0,0,0,0.324788452,0.037313433,0,0.12534074,0.653686324
36453,-0.032132024,5298,8.607216694,0.025710829,0.032970357,0,0,0.12371134,0,0.103092784,0,0,0,0,0.12371134,0,0,0,0,0,0,0,0.103092784,0,0,0,0.344677326,0.456583227
36499,-0.080943658,3499,8.24117615,0.186501803,0.017001546,0,0,0.010126582,0,0.055696203,0,0,0,0,0,0,0,0.010126582,0,0,0,0,0,0,0,0.055696203,0.193290103,1.99227842
36532,-0.041769413,1899,7.590852124,0.027777778,0.056547619,0,0,0,0,0.117647059,0,0,0,0,0,0.041463415,0,0,0,0.014634146,0,0,0,0.335365854,0.117647059,0,0.339597297,1.088035952
36569,-0.032588049,4317,8.402904045,0.017457306,0.008349146,0.000759013,0,0.114285714,0,0.014285714,0,0,0,0,0,0.04,0.114285714,0,0,0,0,0,0,0.146666667,0.014285714,0,-0.078890084,2.001676003
36649,-0.123298216,1768,7.60090246,0.022082019,0.004206099,0,0,0.04,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.356047778,0.299871883
36676,-0.148871423,2062,7.780303088,0.059608541,0.034697509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280486759,1.322548879
36756,-0.032760787,6666,8.837536046,0.015888779,0.038232373,0,0,0.009174312,0,0.018348624,0,0,0,0,0,0,0,0.009174312,0,0,0,0,0,0,0,0.018348624,0.087827049,1.425787716
36809,-0.11900544,4542,8.540128163,0.037945573,0.018014565,0,0,0.061643836,0,0.068493151,0,0,0,0,0,0,0,0.061643836,0,0,0,0,0,0,0,0.068493151,0.431973459,0.641303327
36907,-0.003239525,4931,8.506536611,0.024866785,0.011722913,0,0,0.029126214,0,0,0,0,0,0,0,0,0,0.029126214,0,0,0,0,0,0,0,0,1.164007696,0
36952,-0.010582109,3854,8.267448958,0.027724665,0.030592734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259087414,0.605791088
37011,-0.071657692,3123,8.118207049,0.019469984,0.027041644,0,0,0.011627907,0,0.069767442,0,0,0,0,0,0,0,0.011627907,0,0,0,0,0,0,0,0.069767442,0.302986209,-0.426402495
37057,-0.081198171,2861,8.040124664,0.025748503,0.004191617,0.001197605,0,0.019230769,0,0,0,0,0,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,1.311512383,0.483383728
37100,-0.086131052,2557,7.932721027,0.021453287,0.014532872,0,0,0.057692308,0,0,0,0,0,0,0,0.043478261,0.057692308,0,0,0,0,0,0,0.02484472,0,0,-0.298145839,0
37173,-0.348397607,1941,7.919356191,0.040940767,0.013937282,0,0,0,0,0,0,0,0,0,0,0.059800664,0,0,0,0.07641196,0,0,0,0.220930233,0,0,-0.006588878,0.707004682
37217,-0.050195038,3963,8.334951631,0.017075306,0.010507881,0,0,0.206349206,0,0.015873016,0,0,0,0,0,0.043478261,0.206349206,0,0,0,0,0,0,0.02484472,0.015873016,0,1.287592466,2.347082952
37280,-0.053230439,11578,9.410092464,0.022464261,0.059223962,0,0,0.04,0,0.146666667,0,0,0,0,0.04,0,0,0,0,0,0,0,0.146666667,0,0,0,0.429017169,0.581244708
37324,-0.039492947,5933,8.727778213,0.020005635,0.021978022,0.01183432,0.005235602,0.015706806,0,0.22513089,0,0,0.005235602,0,0,0.04,0.015706806,0,0,0,0,0,0,0.146666667,0.22513089,0,0.695957101,-0.044399664
37397,-0.070374694,3182,8.135639903,0.02249852,0.008880995,0,0,0.075471698,0,0,0,0.003235441,0,0,0,0.068939771,0.075471698,0,0,0.013937282,0,0,0,0.324788452,0,0,-0.567390481,0.852627288
37459,-0.060387265,3470,8.212297138,0.028403001,0.009110397,0,0,0.071428571,0,0.057142857,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0.057142857,0.600705022,-3.205520821
37547,-0.110812799,4463,8.514389264,0.018899622,0.011759765,0,0,0.095890411,0,0.02739726,0,0,0,0,0,0,0,0.095890411,0,0,0,0,0,0,0,0.02739726,0.687973258,0.777858796
37618,-0.089017869,2116,7.746300662,0.026851098,0.034174125,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0,0,-0.429939584,0.30924425
37672,-0.031108015,3513,8.195333667,0.024254674,0.027791814,0,0,0.019417476,0,0.058252427,0,0.003235441,0,0,0,0.068939771,0.019417476,0,0,0.013937282,0,0,0,0.324788452,0.058252427,0,-0.513126995,1.431347124
37734,-0.081572127,3518,8.247220053,0.02039749,0.037656904,0,0,0.108108108,0,0,0,0,0,0,0,0.04,0.108108108,0,0,0,0,0,0,0.146666667,0,0,1.103207578,-0.280220807
37770,-0.043105287,6107,8.76029622,0.022089552,0.010746269,0,0,0.109090909,0,0.027272727,0,0,0,0,0,0.041463415,0.109090909,0,0,0.014634146,0,0,0,0.335365854,0.027272727,0,0.199937967,1.136162768
37823,-0.071673954,3849,8.327242607,0.019480519,0.016233766,0,0,0,0,0.12987013,0,0.003235441,0,0,0,0.068939771,0,0,0,0.013937282,0,0,0,0.324788452,0.12987013,0,0.326452124,-1.099250476
37850,-0.052015635,2491,7.87245515,0.024936061,0.025575448,0,0,0,0,0.037974684,0,0,0,0,0,0.12371134,0,0,0,0,0,0,0,0.103092784,0.037974684,0,0.510233245,0.86708818
37912,-0.109512573,4182,8.448057453,0.018254675,0.031166518,0,0,0.018018018,0,0.018018018,0,0,0,0,0,0,0,0.018018018,0,0,0,0,0,0,0,0.018018018,0.933903088,1.623824959
37958,-0.062575219,3314,8.168486417,0.02459893,0.026737968,0,0,0.052083333,0,0,0,0,0,0,0,0,0,0.052083333,0,0,0,0,0,0,0,0,1.081563133,0.733599617
38063,0.102687542,8095,8.896314324,0.021697017,0.136962418,0.005036807,0.002366864,0.190532544,0.022485207,0.319526627,0,0.006403415,0.002366864,0,0,0.104184301,0.190532544,0,0,0.159202149,0.022485207,0,0,0.195304162,0.319526627,0,0.54493162,1.770601705
38161,-0.058716269,2530,7.89469085,0.023056653,0.046772069,0,0,0.056603774,0,0.132075472,0,0.014981273,0,0,0,0.080524345,0.056603774,0,0,0.222846442,0,0,0,0.071161049,0.132075472,0,0.382652356,0.736693969
38241,-0.039561777,2255,7.760467029,0.027006173,0.016203704,0,0,0.089285714,0,0,0,0,0,0,0,0.043478261,0.089285714,0,0,0,0,0,0,0.02484472,0,0,0.060674866,0.787212213
38321,-0.085363239,2682,7.979681302,0.025606469,0.009433962,0,0,0.038461538,0,0.076923077,0,0,0,0,0,0.041463415,0.038461538,0,0,0.014634146,0,0,0,0.335365854,0.076923077,0,0.355043282,0.13455941
38376,-0.067663681,1857,7.594381243,0.029126214,0.008737864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296780013,0
38456,-0.0339516,2664,7.921535632,0.022084196,0.024154589,0,0,0.014925373,0,0.029850746,0,0,0,0,0,0,0,0.014925373,0,0,0,0,0,0,0,0.029850746,0.233413547,6.20846852
38492,-0.199743713,2551,8.043984431,0.017487047,0.014248705,0.001295337,0,0.019607843,0,0,0,0,0,0,0,0.041463415,0.019607843,0,0,0.014634146,0,0,0,0.335365854,0,0,0.253008388,0.617345085
38544,-0.020496339,2656,7.905072849,0.025374105,0.020169161,0,0,0.028571429,0,0.071428571,0,0,0,0,0,0,0,0.028571429,0,0,0,0,0,0,0,0.071428571,-0.84146224,2.539078985
38580,-0.035050655,3392,8.164225652,0.021794222,0.007602636,0,0,0.034482759,0,0,0,0,0,0,0,0.04,0.034482759,0,0,0,0,0,0,0.146666667,0,0,-0.011153424,0.241231565
38633,-0.084078354,3386,8.211482916,0.01975052,0.018711019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25887819,0.131314646
38679,-0.091135094,2662,7.977968093,0.017940199,0.018604651,0,0,0.109090909,0,0.018181818,0,0,0,0,0,0,0,0.109090909,0,0,0,0,0,0,0,0.018181818,0.329403497,-0.02517699
38731,-0.269575834,1658,7.68294317,0.020117351,0.046102263,0,0,0,0,0.278481013,0,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0.02484472,0.278481013,0,0.599135286,0.589897678
38811,-0.05983263,3195,8.129174997,0.02,0.112307692,0,0,0.015503876,0,0,0,0.006403415,0,0,0,0.104184301,0.015503876,0,0,0.159202149,0,0,0,0.195304162,0,0,0.696478855,1.327970138
38848,-0.096032136,2014,7.70391021,0.023848684,0.050986842,0,0,0,0,0.362637363,0,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0.02484472,0.362637363,0,0.384734046,0.67900675
38893,-0.097681234,2719,8.005700679,0.025673941,0.011553273,0,0,0.034482759,0,0.189655172,0,0,0,0,0,0,0,0.034482759,0,0,0,0,0,0,0,0.189655172,0.278907534,2.680337177
38982,-0.110285551,4537,8.530306831,0.029562475,0.016949153,0,0,0.025423729,0,0.076271186,0,0,0,0,0,0,0,0.025423729,0,0,0,0,0,0,0,0.076271186,-0.226266349,0.518629257
39051,-0.073779295,3043,8.094378445,0.029378531,0.024858757,0,0,0.0625,0,0.125,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.125,0.057850605,-0.462139036
39122,-0.024137867,4134,8.351138607,0.03625731,0.026900585,0.007797271,0,0.010989011,0,0.120879121,0,0.003235441,0,0,0,0.068939771,0.010989011,0,0,0.013937282,0,0,0,0.324788452,0.120879121,0,0.059223804,1.030152042
39168,-0.034766363,5625,8.66974259,0.026194588,0.020149683,0,0,0.043478261,0,0.02484472,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0.02484472,0,0,0,0.49508087,0.812539174
39220,-0.062520357,2666,7.950854858,0.025232404,0.007304117,0,0,0.102040816,0,0,0,0,0,0,0,0.059800664,0.102040816,0,0,0.07641196,0,0,0,0.220930233,0,0,0.414557616,0.445871972
39266,-0.042791649,3591,8.228977643,0.026557219,0.03283438,0.012071463,0,0,0.148648649,0.182432432,0,0,0,0,0,0,0,0,0,0,0,0.148648649,0,0,0,0.182432432,0.64732715,0.625163788
